lat,lon,rainfall_mm_per_day,elevation_m,slope_percent,soil_type,built_up_percentage,distance_to_water_body_km,drainage_density,sar_backscatter_coefficient,surface_roughness_index,moisture_index,flood_risk_score,flood_risk_category
28.439962,77.386679,8.26,200.68,21.55,loamy,27.21,5.85,3.81,-22.97,0.226,0.272,0.119,Low
28.490495,77.332942,249.97,328.4,6.15,loamy,53.35,1.0,0.23,-10.92,0.797,0.265,0.514,Medium
28.682005,77.432488,148.09,108.26,2.22,sandy,54.44,1.04,0.05,-17.93,0.654,0.59,0.514,Medium
28.608664,77.02378,93.47,449.48,4.85,clay,15.05,5.62,4.41,-3.67,0.926,0.404,0.279,Low
28.313192,77.482408,262.85,301.11,7.39,sandy,95.48,7.7,1.29,-2.62,0.935,0.302,0.675,High
28.362375,77.029957,95.78,37.34,1.84,loamy,98.44,0.96,4.19,-1.8,0.1,0.921,0.611,Medium
28.331935,77.393602,29.66,350.95,2.59,loamy,20.33,1.35,3.53,-10.43,0.309,0.848,0.283,Low
28.354144,77.453106,200.7,2.15,29.12,loamy,80.3,0.88,0.46,-21.69,0.534,0.851,0.722,High
28.354687,77.242289,209.16,386.3,18.23,clay,47.64,5.1,2.45,-17.64,0.429,0.605,0.472,Medium
28.615447,77.039846,275.39,249.66,18.44,sandy,98.59,1.22,2.89,-17.84,0.25,0.152,0.646,Medium
28.650791,77.038068,71.24,460.04,6.53,sandy,59.68,4.33,3.31,-15.29,0.407,0.253,0.247,Low
28.366888,77.161587,227.3,248.42,9.36,sandy,13.89,3.63,2.43,-4.78,0.934,0.467,0.433,Medium
28.581915,77.137959,157.71,454.91,12.78,loamy,50.67,9.82,2.99,-0.47,0.031,0.106,0.308,Low
28.580302,77.170367,135.43,469.54,27.51,sandy,36.41,5.05,4.43,-3.71,0.184,0.638,0.303,Low
28.362425,77.202104,228.13,180.81,11.01,sandy,87.4,4.76,3.32,-22.92,0.859,0.654,0.667,High
28.635533,77.002547,245.52,254.62,28.67,loamy,18.0,0.41,3.5,-13.87,0.808,0.877,0.474,Medium
28.555269,77.406365,122.75,299.75,20.17,clay,80.42,1.0,0.68,-21.48,0.472,0.169,0.419,Medium
28.344528,77.175587,237.82,80.67,6.88,loamy,18.1,5.56,1.42,-11.6,0.471,0.866,0.555,Medium
28.443166,77.302998,178.65,15.97,8.19,sandy,75.13,2.68,3.03,-22.1,0.373,0.782,0.589,Medium
28.674405,77.173515,8.91,426.5,23.23,sandy,96.72,9.44,4.64,-20.88,0.643,0.592,0.278,Low
28.303062,77.46474,86.78,319.78,28.08,sandy,48.94,9.81,2.99,-13.39,0.24,0.128,0.195,Low
28.640595,77.011865,90.03,311.03,27.3,clay,32.94,3.01,3.07,-3.21,0.126,0.762,0.409,Medium
28.338243,77.327893,86.37,277.84,24.0,sandy,88.38,1.29,0.18,-22.87,0.51,0.555,0.429,Medium
28.309029,77.111007,103.31,490.67,16.78,clay,2.49,9.95,2.32,-10.37,0.115,0.146,0.157,Low
28.564261,77.362693,215.62,125.29,27.53,sandy,72.05,5.96,0.07,-4.64,0.553,0.958,0.757,High
28.613699,77.296178,91.82,384.08,16.34,sandy,57.59,7.37,4.17,-9.93,0.43,0.638,0.34,Medium
28.443714,77.076613,182.32,271.61,0.44,sandy,4.85,3.32,2.3,-19.16,0.756,0.371,0.349,Medium
28.333198,77.159174,133.25,46.62,6.68,loamy,6.91,5.88,2.76,-21.5,0.22,0.02,0.222,Low
28.491564,77.199234,184.13,320.07,25.47,sandy,30.13,7.74,2.49,-2.27,0.323,0.876,0.425,Medium
28.412794,77.092093,223.18,450.48,5.22,sandy,0.48,0.32,0.4,-7.26,0.308,0.72,0.443,Medium
28.676919,77.19916,32.4,267.29,9.46,sandy,95.67,9.28,1.92,-4.15,0.563,0.379,0.343,Medium
28.365817,77.226089,71.75,381.44,6.65,sandy,79.48,6.76,1.46,-20.47,0.222,0.083,0.276,Low
28.668649,77.06965,116.06,23.05,0.61,clay,60.51,3.92,4.52,-7.75,0.6,0.443,0.474,Medium
28.418196,77.078487,41.65,65.51,9.06,loamy,54.16,7.69,4.53,-16.02,0.241,0.176,0.237,Low
28.541649,77.23742,297.16,2.48,6.64,sandy,35.5,0.33,1.08,-4.02,0.586,0.5,0.628,Medium
28.612094,77.410662,2.28,75.61,12.54,loamy,4.87,5.76,3.21,-19.71,0.619,0.489,0.173,Low
28.541481,77.001031,193.84,91.9,17.45,sandy,9.95,1.46,4.21,-15.59,0.718,0.281,0.342,Medium
28.505649,77.184233,290.95,154.55,21.81,loamy,62.16,8.99,1.13,-17.86,0.78,0.727,0.621,Medium
28.354687,77.117166,288.71,325.44,14.06,clay,53.45,0.75,1.66,-17.76,0.734,0.838,0.667,High
28.612949,77.059135,88.71,378.47,5.87,loamy,91.24,9.2,3.35,-0.65,0.428,0.421,0.386,Medium
28.323365,77.088398,141.28,448.17,12.54,sandy,78.38,1.6,0.43,-7.49,0.321,0.547,0.466,Medium
28.329672,77.360681,17.96,66.02,2.08,sandy,47.85,5.47,4.64,-24.4,0.629,0.478,0.267,Low
28.43412,77.067742,59.53,243.15,16.17,loamy,7.16,1.38,4.09,-12.08,0.284,0.513,0.225,Low
28.664646,77.041894,85.82,76.11,9.35,sandy,2.89,7.46,2.27,-16.58,0.908,0.57,0.283,Low
28.663146,77.074251,72.99,348.65,6.22,sandy,34.46,6.59,2.51,-15.5,0.613,0.127,0.197,Low
28.685777,77.356803,30.98,329.56,6.05,loamy,41.27,5.7,4.41,-16.48,0.21,0.524,0.218,Low
28.339345,77.137395,261.24,407.26,24.11,sandy,42.8,2.93,2.16,-3.36,0.877,0.872,0.551,Medium
28.622193,77.243926,298.03,157.96,10.36,clay,90.96,4.89,4.17,-8.18,0.314,0.751,0.853,High
28.690971,77.130089,132.39,146.75,12.78,sandy,81.41,5.78,3.54,-4.24,0.022,0.407,0.439,Medium
28.302325,77.206638,38.88,283.74,9.81,loamy,33.38,1.1,4.09,-23.64,0.422,0.126,0.162,Low
28.467156,77.246095,179.18,115.71,9.59,sandy,44.08,7.78,1.29,-3.07,0.866,0.073,0.388,Medium
28.420465,77.434338,197.02,450.52,5.58,clay,29.27,4.93,2.75,-3.57,0.935,0.699,0.496,Medium
28.302501,77.455354,291.74,361.52,13.91,clay,37.36,8.64,1.46,-8.61,0.459,0.204,0.493,Medium
28.51188,77.046804,135.84,340.32,28.41,clay,14.4,2.43,2.22,-6.72,0.156,0.056,0.265,Low
28.581264,77.158328,215.33,197.35,12.01,clay,1.18,1.97,3.15,-8.23,0.849,0.784,0.52,Medium
28.470535,77.002172,20.21,69.16,23.81,sandy,82.17,8.41,4.46,-7.0,0.518,0.503,0.322,Low
28.455079,77.126564,289.41,271.57,6.14,clay,42.29,4.51,2.88,-24.43,0.79,0.166,0.512,Medium
28.516103,77.202736,217.13,319.07,20.92,sandy,85.18,6.4,1.27,-2.07,0.891,0.877,0.719,High
28.309611,77.492686,275.17,139.97,21.46,sandy,86.71,1.46,3.11,-5.91,0.094,0.564,0.736,High
28.319967,77.326542,267.0,0.46,3.25,sandy,39.15,4.75,3.94,-11.74,0.691,0.708,0.577,Medium
28.65111,77.108369,157.18,254.79,19.17,clay,3.57,2.55,0.34,-17.95,0.272,0.064,0.288,Low
28.65745,77.169965,206.13,416.82,5.73,loamy,10.3,5.15,1.09,-17.24,0.32,0.506,0.352,Medium
28.549786,77.006011,276.65,258.16,9.53,sandy,11.0,8.41,2.25,-18.44,0.091,0.927,0.497,Medium
28.655431,77.395155,197.12,202.4,18.19,loamy,64.58,2.04,3.51,-14.1,0.107,0.516,0.481,Medium
28.692381,77.25868,126.72,42.59,17.14,clay,38.54,3.56,3.68,-11.97,0.664,0.16,0.353,Medium
28.647914,77.359709,259.45,166.42,29.37,sandy,18.96,3.57,2.7,-10.3,0.422,0.44,0.424,Medium
28.447847,77.182373,71.82,123.73,19.68,clay,50.92,2.82,1.94,-8.51,0.094,0.905,0.505,Medium
28.43406,77.021657,204.4,269.71,8.03,loamy,54.81,6.05,1.04,-4.63,0.776,0.006,0.41,Medium
28.436389,77.078795,247.72,89.38,22.62,loamy,56.02,6.47,1.28,-23.26,0.371,0.739,0.543,Medium
28.427974,77.437394,111.19,149.91,3.19,sandy,80.38,4.67,0.95,-2.12,0.535,0.564,0.511,Medium
28.6544,77.421185,191.67,382.76,6.71,clay,84.46,9.5,3.97,-13.27,0.92,0.95,0.584,Medium
28.651528,77.250631,42.06,64.14,21.97,loamy,92.15,1.98,3.9,-23.46,0.443,0.083,0.281,Low
28.630912,77.358164,83.6,96.73,20.25,loamy,88.84,9.64,1.74,-8.53,0.849,0.692,0.462,Medium
28.48786,77.378696,250.27,391.85,27.1,clay,67.79,5.83,2.37,-15.6,0.71,0.435,0.526,Medium
28.461054,77.227629,88.8,303.63,21.7,sandy,85.47,1.95,3.89,-24.6,0.615,0.367,0.325,Low
28.629648,77.140774,41.52,337.23,20.46,sandy,78.03,6.24,4.79,-20.44,0.838,0.579,0.302,Low
28.397551,77.311883,3.99,10.63,20.8,loamy,24.32,0.5,0.57,-12.68,0.641,0.114,0.221,Low
28.431501,77.372611,28.85,34.62,21.27,clay,41.91,0.31,0.16,-14.97,0.561,0.718,0.438,Medium
28.637878,77.454868,179.36,431.76,27.56,sandy,31.86,5.08,3.57,-16.05,0.894,0.6,0.322,Low
28.528182,77.235997,27.39,126.07,7.27,clay,50.54,4.13,3.17,-3.67,0.679,0.24,0.316,Low
28.650639,77.04581,298.47,247.43,4.16,loamy,42.33,1.46,2.59,-17.24,0.539,0.264,0.527,Medium
28.660657,77.494251,149.42,64.27,0.08,clay,68.92,7.35,3.29,-24.48,0.391,0.05,0.408,Medium
28.598513,77.394955,95.89,294.61,16.78,sandy,20.85,1.43,4.39,-14.98,0.652,0.73,0.331,Medium
28.57843,77.099074,70.34,449.3,25.35,clay,38.14,7.13,4.16,-19.98,0.013,0.907,0.311,Low
28.315087,77.026208,246.23,294.32,1.98,loamy,11.4,0.04,4.7,-3.66,0.532,0.045,0.362,Medium
28.692959,77.11532,209.71,139.34,10.05,clay,60.01,1.8,3.41,-9.46,0.23,0.923,0.666,High
28.553343,77.20858,26.56,385.16,11.82,loamy,64.27,5.12,4.05,-21.49,0.137,0.635,0.277,Low
28.439516,77.492071,228.31,151.55,13.77,loamy,25.64,4.58,0.02,-16.31,0.718,0.074,0.399,Medium
28.699146,77.018168,104.66,274.24,6.36,clay,24.45,8.62,2.16,-1.75,0.605,0.619,0.385,Medium
28.355803,77.27885,296.23,373.5,4.2,loamy,23.28,9.99,3.67,-16.1,0.029,0.728,0.484,Medium
28.494329,77.239468,260.03,254.54,14.36,clay,12.53,5.31,4.05,-19.58,0.927,0.432,0.441,Medium
28.565921,77.178768,26.33,327.37,26.37,clay,16.15,9.24,0.86,-21.03,0.425,0.435,0.19,Low
28.576452,77.005597,209.77,97.36,19.31,sandy,39.52,8.17,0.85,-11.24,0.641,0.676,0.509,Medium
28.686982,77.000338,87.43,291.87,24.25,loamy,10.62,3.23,3.11,-12.99,0.152,0.323,0.205,Low
28.498402,77.148193,164.71,93.98,16.71,clay,53.22,3.17,4.62,-2.04,0.941,0.291,0.478,Medium
28.343744,77.473612,116.26,241.42,17.48,loamy,95.34,1.39,4.79,-3.43,0.867,0.351,0.422,Medium
28.513151,77.040139,34.25,488.5,15.77,sandy,87.3,3.61,0.22,-7.04,0.184,0.27,0.313,Low
28.372379,77.473947,168.35,444.5,10.49,loamy,4.98,2.33,0.08,-21.47,0.196,0.123,0.25,Low
28.35997,77.31681,19.14,253.59,25.07,sandy,27.52,5.72,4.85,-14.96,0.643,0.345,0.163,Low
28.36482,77.425491,122.42,105.41,3.57,loamy,38.44,8.86,0.07,-1.19,0.639,0.02,0.314,Low
28.404672,77.086381,115.47,355.29,4.17,clay,57.42,3.63,2.35,-5.18,0.635,0.994,0.557,Medium
28.430653,77.442065,207.11,403.38,22.88,sandy,94.6,9.61,1.84,-14.8,0.777,0.496,0.563,Medium
28.452172,77.451609,236.7,180.94,9.12,clay,21.89,3.3,0.33,-15.48,0.429,0.549,0.54,Medium
28.629089,77.176968,262.2,99.31,22.43,sandy,19.83,2.97,3.71,-19.28,0.94,0.353,0.427,Medium
28.471584,77.080011,124.95,247.26,13.03,sandy,29.97,3.13,0.77,-3.48,0.811,0.473,0.379,Medium
28.30183,77.253946,182.68,121.85,23.19,loamy,77.15,6.1,1.09,-4.27,0.252,0.244,0.492,Medium
28.472249,77.298531,101.16,267.79,10.68,clay,79.04,3.19,0.3,-0.14,0.032,0.175,0.444,Medium
28.485392,77.366408,2.46,228.94,8.41,clay,75.82,7.58,2.84,-7.58,0.447,0.915,0.445,Medium
28.356751,77.486055,94.42,317.47,27.66,loamy,96.95,0.05,2.81,-24.29,0.422,0.335,0.389,Medium
28.343975,77.019226,39.8,348.6,0.15,clay,2.32,1.85,2.81,-17.21,0.343,0.885,0.315,Low
28.485598,77.132412,205.13,336.17,6.98,sandy,49.15,8.58,3.79,-20.3,0.797,0.725,0.432,Medium
28.356894,77.32841,172.83,137.39,26.07,loamy,18.47,4.61,1.32,-11.22,0.84,0.38,0.343,Medium
28.567135,77.055505,15.33,181.74,6.7,sandy,71.49,3.5,1.46,-1.14,0.26,0.757,0.447,Medium
28.619275,77.411899,187.74,292.3,9.73,sandy,66.56,9.23,1.72,-16.06,0.756,0.22,0.393,Medium
28.3125,77.382434,40.71,93.24,25.36,loamy,19.98,4.42,1.93,-0.06,0.14,0.087,0.188,Low
28.490251,77.481661,215.74,381.25,22.41,clay,25.73,1.02,3.77,-24.28,0.258,0.119,0.355,Medium
28.562001,77.196127,4.23,310.72,1.78,loamy,8.38,8.32,1.2,-5.25,0.235,0.618,0.209,Low
28.329501,77.372366,282.31,155.38,0.97,sandy,61.55,5.9,0.71,-4.48,0.914,0.704,0.665,High
28.391026,77.401915,284.29,476.13,6.46,clay,82.78,5.31,2.78,-1.07,0.309,0.344,0.724,High
28.563028,77.325106,17.16,184.65,24.48,loamy,36.63,8.59,0.72,-20.61,0.722,0.107,0.133,Low
28.488552,77.383554,132.47,233.28,18.19,sandy,71.83,2.93,0.12,-17.87,0.259,0.895,0.527,Medium
28.582899,77.323448,74.62,441.47,11.18,clay,8.46,0.38,3.27,-21.08,0.981,0.484,0.239,Low
28.557007,77.160347,122.4,341.66,3.44,loamy,46.77,1.27,4.52,-1.0,0.809,0.91,0.459,Medium
28.364689,77.055771,128.21,342.65,2.5,sandy,50.34,2.29,3.09,-21.08,0.594,0.246,0.324,Low
28.330206,77.161132,65.35,230.25,23.34,sandy,2.69,1.37,2.57,-13.72,0.001,0.643,0.248,Low
28.537943,77.309375,218.7,186.58,5.89,sandy,31.78,0.1,4.94,-24.85,0.776,0.377,0.423,Medium
28.397614,77.247184,183.88,443.53,22.34,sandy,34.62,0.55,2.97,-12.43,0.453,0.397,0.339,Medium
28.611645,77.1361,181.38,359.41,6.17,loamy,68.98,6.79,1.49,-23.28,0.711,0.146,0.383,Medium
28.516681,77.048129,22.66,121.79,16.48,sandy,17.25,0.48,3.75,-22.5,0.245,0.375,0.179,Low
28.424202,77.074449,29.56,267.71,16.41,sandy,23.6,0.32,2.75,-20.08,0.731,0.881,0.31,Low
28.509189,77.361832,191.15,111.13,25.23,sandy,56.53,6.68,0.43,-1.54,0.479,0.246,0.444,Medium
28.305052,77.374543,177.75,153.13,14.58,loamy,4.62,0.23,0.65,-18.58,0.717,0.781,0.462,Medium
28.66533,77.228376,130.11,134.5,10.96,clay,79.45,6.71,4.19,-16.98,0.18,0.459,0.477,Medium
28.332371,77.055065,234.32,376.74,18.67,clay,30.39,2.6,1.82,-9.86,0.142,0.395,0.46,Medium
28.629081,77.30002,136.06,249.26,7.09,loamy,68.44,1.16,3.78,-12.47,0.415,0.141,0.368,Medium
28.533862,77.200396,40.34,200.86,24.88,clay,44.06,2.19,0.13,-15.91,0.207,0.098,0.274,Low
28.640829,77.238914,85.95,496.38,4.98,sandy,68.74,9.28,3.81,-17.78,0.381,0.069,0.201,Low
28.456393,77.190632,148.27,102.4,6.55,sandy,68.0,0.72,2.29,-5.52,0.684,0.174,0.457,Medium
28.449837,77.147761,68.03,300.48,29.71,clay,20.72,9.23,1.31,-24.32,0.25,0.313,0.206,Low
28.526151,77.296578,270.72,463.49,6.49,loamy,77.94,2.31,0.14,-11.47,0.486,0.603,0.713,High
28.460626,77.113507,252.88,382.75,17.3,sandy,95.21,7.79,3.53,-1.3,0.114,0.644,0.689,High
28.32306,77.164915,66.92,32.21,27.24,sandy,74.28,6.86,2.9,-22.95,0.452,0.128,0.266,Low
28.491926,77.259297,6.13,268.24,13.39,loamy,98.89,4.0,0.27,-4.32,0.335,0.448,0.391,Medium
28.616023,77.363589,196.85,416.32,14.31,sandy,61.43,6.24,0.28,-20.97,0.868,0.106,0.343,Medium
28.411664,77.426834,237.16,493.92,10.68,clay,55.29,5.35,0.51,-1.49,0.968,0.433,0.533,Medium
28.552737,77.342356,287.27,353.28,12.19,sandy,99.32,2.0,0.47,-10.09,0.981,0.367,0.728,High
28.62719,77.372423,225.99,51.68,17.9,loamy,21.79,9.14,2.54,-22.78,0.839,0.211,0.369,Medium
28.584211,77.324135,266.12,26.78,15.91,clay,69.77,1.14,1.04,-4.42,0.5,0.426,0.684,High
28.37541,77.341634,51.52,194.51,24.07,loamy,42.16,1.21,4.19,-23.08,0.614,0.527,0.259,Low
28.314652,77.423942,93.14,301.03,1.69,loamy,16.33,3.57,1.48,-12.1,0.333,0.225,0.259,Low
28.661522,77.410164,70.33,298.85,17.58,clay,12.37,4.82,1.39,-6.69,0.604,0.154,0.252,Low
28.610878,77.445988,31.75,404.36,2.09,loamy,73.98,3.23,4.4,-23.33,0.739,0.981,0.403,Medium
28.401624,77.246766,126.29,89.75,28.05,clay,99.15,7.07,2.03,-24.07,0.696,0.395,0.488,Medium
28.404448,77.129104,247.44,361.66,16.65,sandy,9.38,3.9,3.88,-9.92,0.009,0.772,0.441,Medium
28.459977,77.330739,101.3,478.97,1.38,loamy,69.58,3.06,4.41,-10.52,0.465,0.63,0.405,Medium
28.312844,77.492636,183.38,433.12,21.08,loamy,63.61,8.92,1.64,-1.36,0.926,0.419,0.409,Medium
28.326617,77.103098,288.9,235.23,28.03,loamy,47.82,1.36,2.39,-19.34,0.294,0.011,0.44,Medium
28.422252,77.325228,193.9,367.49,28.35,sandy,61.67,8.8,4.2,-19.26,0.809,0.412,0.371,Medium
28.373931,77.117344,93.8,450.89,2.82,loamy,64.88,3.1,1.34,-17.59,0.972,0.873,0.43,Medium
28.567761,77.334077,47.2,139.76,24.26,clay,0.73,6.01,2.2,-16.22,0.894,0.091,0.171,Low
28.505902,77.328685,293.96,208.26,8.22,loamy,57.6,1.03,2.47,-20.19,0.539,0.707,0.641,Medium
28.486983,77.159959,249.25,67.12,25.16,clay,68.44,6.24,2.54,-4.38,0.386,0.076,0.547,Medium
28.611961,77.013581,59.89,191.67,18.5,sandy,57.79,9.9,0.18,-1.08,0.242,0.382,0.325,Low
28.533234,77.468271,127.03,86.63,5.04,sandy,23.17,3.84,2.84,-22.68,0.065,0.823,0.431,Medium
28.37675,77.338404,250.73,396.52,23.5,sandy,28.04,6.31,0.74,-24.94,0.425,0.178,0.345,Medium
28.408064,77.095658,241.79,337.27,16.16,sandy,23.81,2.09,1.85,-1.52,0.738,0.381,0.455,Medium
28.401761,77.018641,130.4,404.19,24.36,sandy,24.91,5.62,1.92,-9.49,0.134,0.33,0.239,Low
28.407595,77.170013,249.86,288.81,10.42,clay,85.26,6.34,4.68,-4.83,0.989,0.609,0.744,High
28.668465,77.421764,259.69,124.37,12.81,clay,87.36,4.22,1.63,-16.93,0.096,0.862,0.836,High
28.317921,77.228953,240.77,261.52,0.14,clay,79.82,3.4,0.68,-12.28,0.455,0.935,0.856,High
28.595829,77.30526,120.59,188.65,28.89,loamy,58.9,6.11,1.29,-24.59,0.701,0.458,0.366,Medium
28.556991,77.436091,259.96,216.62,1.54,clay,62.12,9.08,0.4,-0.92,0.215,0.524,0.654,Medium
28.680437,77.466171,134.41,168.36,14.41,sandy,43.21,3.26,3.26,-23.09,0.728,0.422,0.333,Medium
28.338369,77.245697,87.76,281.49,21.7,sandy,28.41,2.07,4.83,-9.73,0.64,0.435,0.262,Low
28.307459,77.488202,277.91,162.1,27.28,loamy,78.15,4.09,3.54,-5.23,0.229,0.343,0.64,Medium
28.62993,77.374695,79.29,88.97,16.83,sandy,83.14,5.37,0.84,-16.72,0.446,0.301,0.373,Medium
28.352021,77.027849,258.66,429.63,16.17,clay,99.9,4.28,0.86,-15.59,0.831,0.514,0.749,High
28.551674,77.380296,74.81,323.41,17.19,clay,40.72,5.59,0.26,-15.37,0.323,0.351,0.303,Low
28.635959,77.010868,23.84,382.06,13.18,loamy,60.11,0.84,4.03,-8.79,0.002,0.294,0.259,Low
28.643862,77.073715,260.47,354.06,13.79,loamy,75.9,0.49,1.08,-16.81,0.147,0.945,0.77,High
28.386253,77.152022,84.38,314.43,7.74,loamy,59.77,7.47,3.59,-19.18,0.537,0.674,0.337,Medium
28.38894,77.219872,126.5,238.39,25.27,clay,44.85,2.2,0.62,-13.84,0.28,0.357,0.401,Medium
28.471203,77.337601,267.06,194.06,28.3,loamy,31.32,0.41,3.07,-2.26,0.915,0.605,0.54,Medium
28.405986,77.247898,232.01,187.17,8.18,sandy,23.94,2.85,2.51,-16.64,0.587,0.848,0.524,Medium
28.483878,77.126875,247.75,13.75,22.6,sandy,38.93,4.2,2.38,-24.37,0.872,0.023,0.411,Medium
28.4685,77.177346,92.44,222.58,5.99,sandy,31.71,4.71,1.04,-5.58,0.059,0.588,0.385,Medium
28.55734,77.023256,255.33,369.24,23.89,sandy,35.71,5.06,1.21,-17.74,0.263,0.244,0.408,Medium
28.620196,77.327347,126.8,123.0,28.61,clay,86.49,1.3,2.06,-0.4,0.631,0.915,0.639,Medium
28.305392,77.478989,78.07,14.45,29.99,clay,7.01,7.36,4.07,-10.38,0.753,0.362,0.26,Low
28.331466,77.344717,179.36,283.85,22.07,clay,99.36,0.87,0.51,-2.83,0.502,0.749,0.667,High
28.67166,77.200897,22.95,365.08,14.11,loamy,9.3,6.43,3.24,-12.22,0.669,0.281,0.111,Low
28.53342,77.199948,195.27,390.99,11.5,clay,70.82,0.16,1.86,-21.67,0.404,0.978,0.626,Medium
28.30671,77.320952,20.34,359.16,21.04,loamy,0.36,1.8,3.52,-12.59,0.908,0.855,0.208,Low
28.63527,77.340205,186.94,211.17,27.44,sandy,5.48,0.67,4.38,-11.7,0.376,0.308,0.293,Low
28.647046,77.106607,177.23,45.14,13.61,clay,33.96,2.61,1.5,-17.44,0.128,0.188,0.442,Medium
28.41281,77.008344,269.16,436.88,4.99,clay,78.31,4.81,1.13,-16.07,0.082,0.916,0.803,High
28.601913,77.203144,93.03,433.53,14.91,sandy,20.38,9.69,4.59,-23.09,0.674,0.009,0.078,Low
28.449555,77.133768,283.4,209.2,9.55,clay,34.93,9.51,4.68,-5.6,0.365,0.168,0.458,Medium
28.520151,77.163934,263.05,403.37,1.74,loamy,30.36,8.86,3.97,-23.1,0.171,0.998,0.529,Medium
28.432117,77.403826,251.85,486.5,3.32,loamy,75.79,1.78,2.69,-1.44,0.097,0.22,0.607,Medium
28.681838,77.04585,267.46,382.71,21.97,clay,96.05,0.65,1.29,-15.37,0.259,0.704,0.81,High
28.36922,77.457364,30.84,304.13,11.1,loamy,84.12,9.78,4.23,-3.99,0.736,0.102,0.224,Low
28.425758,77.236091,57.96,45.34,2.61,clay,8.81,2.49,1.66,-8.97,0.362,0.849,0.453,Medium
28.428291,77.019496,17.67,153.66,0.31,loamy,8.8,7.12,4.47,-9.58,0.888,0.407,0.191,Low
28.421232,77.384027,95.93,203.39,25.18,loamy,74.93,3.05,4.94,-17.41,0.783,0.742,0.399,Medium
28.536405,77.07068,281.63,428.84,17.94,sandy,5.51,3.07,0.41,-9.55,0.734,0.103,0.356,Medium
28.341857,77.347387,114.73,320.36,20.7,sandy,5.89,7.54,4.2,-7.44,0.526,0.132,0.166,Low
28.353599,77.370027,121.35,70.7,24.73,clay,15.19,0.84,4.05,-16.1,0.638,0.17,0.315,Low
28.634263,77.28424,114.44,73.01,15.87,loamy,49.66,8.0,3.54,-6.36,0.011,0.569,0.384,Medium
28.619861,77.316676,281.09,316.78,14.77,clay,55.13,4.56,3.52,-21.05,0.031,0.96,0.652,Medium
28.665148,77.133666,101.88,246.67,3.86,clay,55.65,9.39,0.72,-16.26,0.295,0.186,0.367,Medium
28.317878,77.338446,153.52,462.75,19.28,clay,14.74,6.32,2.58,-24.6,0.38,0.288,0.24,Low
28.616518,77.415877,78.64,209.25,10.76,sandy,47.71,4.51,4.02,-7.69,0.607,0.341,0.313,Low
28.309318,77.435312,190.37,486.03,17.53,sandy,39.21,6.88,1.02,-22.66,0.389,0.627,0.372,Medium
28.622104,77.110279,167.66,265.42,27.8,loamy,88.01,3.48,3.49,-2.22,0.613,0.83,0.536,Medium
28.455741,77.479491,125.01,63.99,27.82,clay,2.3,0.88,0.49,-6.83,0.194,0.382,0.391,Medium
28.492798,77.294561,199.62,223.61,26.47,clay,61.54,2.14,0.08,-16.77,0.76,0.73,0.599,Medium
28.508422,77.398819,229.59,364.93,16.8,clay,56.95,3.08,2.95,-6.16,0.26,0.809,0.606,Medium
28.682813,77.116679,132.15,280.4,17.66,clay,95.73,4.09,1.08,-23.59,0.564,0.729,0.541,Medium
28.592061,77.246712,242.35,127.92,15.32,loamy,81.47,5.29,3.85,-4.13,0.332,0.689,0.705,High
28.656368,77.18378,199.06,331.21,19.91,clay,15.89,9.06,3.58,-2.47,0.76,0.111,0.306,Low
28.398188,77.104834,131.04,254.98,10.29,loamy,29.8,9.42,2.11,-2.33,0.639,0.502,0.354,Medium
28.459689,77.161974,165.5,239.82,8.06,sandy,32.55,5.75,1.67,-23.02,0.357,0.201,0.335,Medium
28.428951,77.172306,236.19,164.88,18.86,clay,70.0,4.89,2.69,-13.57,0.276,0.967,0.659,Medium
28.554445,77.485366,115.73,443.66,27.86,loamy,32.32,1.2,3.74,-22.05,0.617,0.493,0.247,Low
28.389608,77.306564,106.68,159.15,23.03,clay,43.58,8.87,3.06,-13.99,0.599,0.238,0.327,Low
28.665406,77.02491,286.62,175.48,15.13,sandy,83.51,3.96,0.96,-24.06,0.759,0.327,0.68,High
28.555721,77.086276,84.23,63.13,8.42,loamy,74.51,3.05,3.31,-20.82,0.382,0.553,0.43,Medium
28.50796,77.12702,196.47,24.66,2.48,loamy,50.62,0.34,0.04,-19.9,0.91,0.554,0.54,Medium
28.641733,77.435234,131.59,121.01,23.84,loamy,40.02,7.47,0.52,-16.35,0.261,0.417,0.336,Medium
28.398019,77.077121,117.89,307.53,13.12,clay,93.14,8.25,2.01,-7.49,0.496,0.048,0.397,Medium
28.382484,77.462589,255.77,149.46,17.2,sandy,69.09,7.11,4.11,-16.27,0.444,0.627,0.559,Medium
28.621208,77.182215,12.77,490.56,26.38,clay,96.98,7.23,4.25,-8.77,0.656,0.557,0.344,Medium
28.569431,77.226994,262.43,274.51,2.68,sandy,18.24,2.6,4.71,-15.73,0.478,0.512,0.442,Medium
28.45817,77.222906,182.85,416.1,24.94,clay,8.22,7.81,2.81,-10.76,0.1,0.505,0.335,Medium
28.449858,77.034261,171.78,344.0,8.97,clay,60.4,1.65,1.03,-22.49,0.918,0.62,0.506,Medium
28.603734,77.379977,155.2,322.05,19.89,loamy,44.0,4.34,1.9,-17.02,0.898,0.481,0.362,Medium
28.421197,77.306379,194.59,354.18,19.16,sandy,98.4,4.32,2.35,-12.68,0.336,0.411,0.503,Medium
